|object_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|  spread_model|dspread_model|   fluxiso|          xiso|          yiso|         sky|       ra|      dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|       dmag|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|     float|     float|     float|    float|         float|        float|     float|         float|         float|       float|    float|    float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|      float|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |          |      nMgy|      nMgy|      pix|              |             |          |              |              |        nMgy|      deg|      deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|        mag|
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|      null|      null|      null|     null|          null|         null|      null|          null|          null|        null|     null|     null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|       null|
         18.9   6.6376686  280.9967  358.1136  351.69443   0.47253752   0.46842262   87.54282        1.0 0.50721955  0.2584587   336.1236  89.883224 2.8815942    0.009973764   0.009650683  351.87796    -0.07536916    -0.07407506    -6.470782 26.976913 23.662952 0264p242    2 0264p242w2o0031552e008   21       1            0          0     8       1 57592.152 57598.113 57595.133  16.238163 0.018138431 
        18.10   58.153503 261.97647  344.2875  240.70088   0.69609106   0.69697106   89.07227 0.99999994 0.43700483  0.9425847  245.16211   91.48573  2.883626   -0.016678154   0.015096854   240.2261    0.021770364    -0.21090299   -3.7224247 26.988379 23.648382 0264p242    2 0264p242w2o0036214e008   21       1            0          0     8       1 57592.152 57598.113 57595.133  16.701189 0.018108938 
         19.1   41.464592 267.82388 366.06387   1466.215   0.02773881  0.028059406  24.216705        1.0  1.2495592 0.92672825  1467.2764  24.735329 2.6348042  0.00029194355  0.0006361104  1466.2006 -0.00034501398    0.004663668   -1.5069989 26.970242 23.652914 0264p242    1 0264p242w1o0003270e009   11       1            0          0     9       0 57759.492  57765.06 57762.277  14.587472 0.019235725 
         19.2   26.241665 269.82605  356.9017  156.25856   0.25043562   0.25010788   22.22512  1.0000001  0.6479519  0.7912737  152.36421  22.728077 2.6350052   0.0027199388   0.005257956  156.23152    -0.03439337    0.013309318   -1.2737753 26.977888 23.654417 0264p242    1 0264p242w1o0003298e009   12       1            0          0     9       0 57759.492  57765.06 57762.277  17.043545 0.019348323 
         19.3   27.494593  272.4137 349.14532  235.55704    0.1686497    0.1680098  22.999788  0.9999999 0.82642835  0.9158704  228.08197  23.515137 2.6380315   -0.004623592  0.0035928583  235.11717     0.14325684   -0.007533849   -1.1775875 26.984364  23.65637 0264p242    1 0264p242w1o0003337e009   10       1            0          0     9       0 57759.492  57765.06 57762.277  16.588354 0.019303128 
         19.4   25.662329 273.04367 363.22128    105.889   0.36681953   0.37544054  22.658037 0.99999994  0.6224552 0.64274293  101.85102   23.17552 2.6353748   0.0066558123   0.008033822 105.882675   0.0016602371  -0.0006380456   -1.5060188 26.972628 23.656893 0264p242    1 0264p242w1o0003338e009   11       1            0          0     9       0 57759.492  57765.06 57762.277  17.479681 0.019322835 
         19.5   21.814571 275.66122 349.32263   81.30149   0.48395982    0.4863974  22.276503        1.0  1.4149653  0.5814544  81.212685  22.779137 2.6396272    0.005451083   0.010104681   81.50177      0.8758583     -1.0481812   -1.4392143 26.984226  23.65885 0264p242    1 0264p242w1o0003371e009   12       1            0          0     9       0 57759.492  57765.06 57762.277   17.77953 0.019345267 
         19.6   14.627376 277.19403 361.20654  561.74725   0.07167053   0.07237018  22.823969        1.0  0.9209446  0.8171594   556.3928  23.322884 2.6363652   0.0035146475  0.0014805179   561.9161   -0.017999029   -0.019892901   -1.5766677 26.974321 23.660057 0264p242    1 0264p242w1o0003389e009   12       1            0          0     9       0 57759.492  57765.06 57762.277  15.633906 0.019313222 
         19.7   27.002401 278.44476 346.56674  156.23344   0.24857518    0.2539638  22.320961        1.0   1.307465 0.89547133  161.18382  22.829826 2.6415179   -0.010111988  0.0053597456  158.05402      0.5981726     -0.2884147   -1.5595831 26.986534 23.660969 0264p242    1 0264p242w1o0003417e009   13       1            0          0     9       0 57759.492  57765.06 57762.277  17.043724  0.01934263 
         19.8  0.29401478  279.2549 356.38638  2350.9678   0.01780836  0.018248526  24.729158  1.0000001  1.8587275  0.8532809  2348.2686  25.242674   2.63933   0.0008018017 0.00039126637   2350.852    0.008874087    0.015307528   -1.6327192 26.978348 23.661615 0264p242    1 0264p242w1o0003418e009   11       1            0          0     9       0 57759.492  57765.06 57762.277  14.073732 0.019208547 
         19.9   30.925728  285.1999 346.73724  398.24344   0.09979876   0.10024657  22.669067  1.0000001  1.7532051  0.9139489  398.68213  23.178858 2.6371894  -0.0007324815  0.0021118978   398.2944   -0.013534408   -0.026332393   -2.0443344 26.986414 23.666128 0264p242    1 0264p242w1o0003495e009   13       1            0          0     9       0 57759.492  57765.06 57762.277   16.01059 0.019322194 
        19.10   55.290775  291.3915 372.45294   153.2939    0.2648947   0.25705257   22.65007  0.9999999  0.6951416  0.9988425  158.08434  23.163603 2.6412764   0.0038045049   0.005385812  153.30775    0.015230121    0.014746563    -1.560084  26.96499 23.670933 0264p242    1 0264p242w1o0003560e009   12       1            0          0     9       0 57759.492  57765.06 57762.277  17.064896 0.019323299 
        19.11    46.22165 295.01807  362.4457   134.8689   0.29062843   0.29122528  21.976511        1.0 0.37060034 0.98985255   138.3658  22.481215 2.6377735  -0.0059372187   0.005919733   134.8663   -0.050621375   0.0022737703    -1.777818 26.973347 23.673674 0264p242    1 0264p242w1o0003611e009   13       1            0          0     9       0 57759.492  57765.06 57762.277  17.207909 0.019363236 
        19.12    36.56882 269.14218 364.86505  285.25357   0.13870902   0.14034164  22.922302        1.0  0.7197819 0.32771692  284.35785  23.429188  2.635002   0.0020992756   0.002959294  285.13916     0.01089987   -0.014498564   -1.4865043 26.971245 23.653917 0264p242    1 0264p242w1o0030856e009   11       1            0          0     9       0 57759.492  57765.06 57762.277  16.377254 0.019307565 
        19.13   22.923304  271.2132  354.5445  151.57076   0.25924143   0.26052725   22.41684  0.9999999 0.65478665  0.7641354  149.78006  22.924622  2.639285  3.7014484e-05  0.0053717205  151.56038    0.046205312  -0.0029628372   -1.2632563 26.979858 23.655468 0264p242    1 0264p242w1o0030860e009   12       1            0          0     9       0 57759.492  57765.06 57762.277    17.0775 0.019336963 
        19.14   15.377873 274.25287  358.6385  91.956116   0.42837796   0.42711252  22.189264 0.99999994  1.2176523 0.46310472  91.021515   22.69016 2.6390626    0.017638147   0.009673655    91.9318   -0.051627155     0.02809023   -1.4643167 26.976454 23.657803 0264p242    1 0264p242w1o0030867e009   12       1            0          0     9       0 57759.492  57765.06 57762.277  17.639336 0.019350462 
        19.15   10.643979 276.29376 353.97348  149.56839   0.27629408   0.27753264  23.459494        1.0  0.9827296 0.44630733  145.31705  23.951778  2.636072  -0.0059413314  0.0059916805  149.14832 -0.00093997235    -0.14071064   -1.4852133  26.98035 23.659348 0264p242    1 0264p242w1o0030870e009   12       1            0          0     9       0 57759.492  57765.06 57762.277  17.092333  0.01927717 
        19.16   7.6655474 278.18362  358.8754  298.34134   0.13863689   0.14000566  24.033476        1.0  0.8997891 0.37222826  295.69696    24.5389 2.6353285    0.002525866  0.0030437387  298.45468     0.17956237     0.13438433   -1.5981077 26.976269 23.660805 0264p242    1 0264p242w1o0030878e009   11       1            0          0     9       0 57759.492  57765.06 57762.277  16.327871  0.01924561 
        19.17    2.687427  280.1209  355.7398  450.45004   0.09348476   0.09218871  23.922417        1.0  1.5018736 0.20718034  446.06165  24.422005 2.6363556    0.006025493  0.0020215502  449.60907     0.07289445    0.027452948   -1.6757547 26.978891 23.662275 0264p242    1 0264p242w1o0030889e009   12       1            0          0     9       0 57759.492  57765.06 57762.277  15.875567 0.019251645 
        19.18   10.798716  282.0961 359.15634  297.07672    0.1365028   0.13493992  22.786894  1.0000001  2.2153466  0.6309981  294.90778  23.284393  2.634843    0.013794243  0.0030227185  297.03262  -0.0011423689   -0.029960228   -1.7318987 26.976048 23.663794 0264p242    1 0264p242w1o0030890e009   12       1            0          0     9       0 57759.492  57765.06 57762.277  16.332546 0.019315362 
        19.19   35.840633 284.20932 344.24902  153.58537   0.25581962   0.25633588   22.07727        1.0   0.632305 0.64099765  156.09874   22.57423 2.6371062  -0.0043732524  0.0052925423  153.62785   -0.009799723    0.021219855   -1.9034741 26.988487 23.665363 0264p242    1 0264p242w1o0030896e009   13       1            0          0     9       0 57759.492  57765.06 57762.277  17.062777 0.019357167 
        19.20   55.136078 267.14822 340.43414  86.055855   0.44417235   0.45770216  21.713352 0.99999994  1.0193868  0.9167505  80.861824  22.204956 2.6384685   -0.004396498   0.009239486   85.67815      0.8516837     -0.5704578   -0.9523874  26.99161  23.65232 0264p242    1 0264p242w1o0034995e009   14       1            0          0     9       0 57759.492  57765.06 57762.277  17.714725 0.019379249 
         20.1   41.723022  267.8049 366.18683   1520.801  0.119697094  0.117873766   96.16136        1.0 0.88351506  0.9917871  1504.1179   98.65362 2.8804085    0.004925847  0.0024269146   1520.774  -0.0040455665    0.005548074    -2.689669 26.970139   23.6529 0264p242    2 0264p242w2o0002957e009   13       1            0          0     9       0 57759.492  57765.06 57762.277  14.567908 0.017981816 
         20.2   22.006056 271.51733 354.71722   463.5179   0.38296196   0.37561625   94.29067        1.0 0.35933074  0.9221641  453.47827    96.8467 2.8831377  -0.0140759945   0.008126265  463.15115    0.077729054    0.006192412      -3.3446 26.979715   23.6557 0264p242    2 0264p242w2o0003004e009   13       1            0          0     9       0 57759.492  57765.06 57762.277  15.912503 0.018013943 
         20.3   28.705942 272.31998  364.0594  419.38406   0.42427406   0.41770938   92.52593        1.0  0.5352042  0.8756454    383.106   95.00984  2.880211    0.013774157   0.008791878  419.40414    0.011319572   0.0022602775   -3.6917305 26.971928 23.656342 0264p242    2 0264p242w2o0003005e009   13       1            0          0     9       0 57759.492  57765.06 57762.277  16.029646 0.018045146 
         20.4    25.28164  272.9584  349.7382   477.0766   0.37711588   0.37336564  95.322655  1.0000001 0.39836857 0.93780667  463.71527   97.84685 2.8806224   0.0013502836  0.0075606424  477.06848 -0.00064001494  -0.0030830312   -3.3187058 26.983871 23.656788 0264p242    2 0264p242w2o0003014e009   12       1            0          0     9       0 57759.492  57765.06 57762.277  15.878913 0.017996103 
         20.5  0.49877796 279.53415 356.36157  3504.7925   0.05145401   0.05077246  95.282524        1.0  1.2447623 0.98749983  3491.2656   97.85374 2.8840208   0.0015261173  0.0010036882   3504.982   -0.010190326    0.009456462    -5.027352  26.97837 23.661829 0264p242    2 0264p242w2o0003101e009   13       1            0          0     9       0 57759.492  57765.06 57762.277  13.648303  0.01799679 
         20.6   43.656902  283.0917 340.91437  340.31564      0.52535   0.50455886   93.76825        1.0 0.51680887  0.9521281   330.6234   96.33796 2.8789139    0.008370817   0.010713474  340.33218    0.008229063  -0.0097973235    -5.368253 26.991264   23.6645 0264p242    2 0264p242w2o0003147e009   12       1            0          0     9       0 57759.492  57765.06 57762.277  16.277512 0.018023087 
         20.7    30.74223 285.64154 347.10092  386.40466    0.4684425   0.45298615  97.115746        1.0  0.7317393  0.9205919  397.17136   99.75546 2.8806973     0.00184834   0.009536454  386.38583   -0.004123355   0.0047006346    -5.218766 26.986113 23.666466 0264p242    2 0264p242w2o0003163e009   11       1            0          0     9       0 57759.492  57765.06 57762.277  16.126251 0.017965784 
         20.8   13.650499 277.06876  360.7523   767.5092   0.23145078    0.2258066  92.535965        1.0  0.6134516  0.8706416    754.016   95.05654 2.8805075   0.0060178638  0.0045491965  767.49133 -0.00043221988   -0.011567749    -4.764328   26.9747  23.65996 0264p242    2 0264p242w2o0023441e009   13       1            0          0     9       0 57759.492  57765.06 57762.277  15.333529 0.018044967 
         20.9   29.882639  281.8968  345.7792  318.21967   0.56241035    0.5505975  95.328415        1.0 0.28865772  0.8773766  307.06253     97.904 2.8802958    0.014192164   0.012075959  318.20316  -0.0047105653  -0.0042266953   -4.7141423 26.987202 23.663603 0264p242    2 0264p242w2o0023468e009   11       1            0          0     9       0 57759.492  57765.06 57762.277  16.358252 0.017996004 
        20.10   53.491478 265.29776 342.89395  232.58911   0.75631166   0.73539007   91.45421        1.0   0.584553  0.8336307  212.71727  93.891624 2.8803391  0.00075906515   0.014781809  231.95209      -0.359705    -0.48018536   -2.6773293 26.989552 23.650915 0264p242    2 0264p242w2o0029372e009   14       1            0          0     9       0 57759.492  57765.06 57762.277  16.744232 0.018064544 
        20.11   44.882362 268.01837 344.59848  186.81299    0.9261165    0.9263065  92.568535 0.99999994   0.673209  0.7750688  164.32558   95.08031  2.882111    0.008895457    0.01884241   186.4637      -0.541548     -0.6012218   -2.6834352  26.98814 23.652998 0264p242    2 0264p242w2o0029376e009   11       1            0          0     9       0 57759.492  57765.06 57762.277  17.025482 0.018044382 
        20.12   11.883976 282.59967  359.1988  269.74683    0.6612066   0.65785956   94.35414 0.99999994 0.67427784  0.5210195  275.31415  96.904854 2.8818758    0.007658422   0.013284534  269.61862   -0.017977899    0.028872417   -5.9717464 26.976015 23.664179 0264p242    2 0264p242w2o0029405e009   12       1            0          0     9       0 57759.492  57765.06 57762.277  16.559713 0.018012837 
        20.13   38.199318 267.09433 349.80817   241.2188   0.72374046    0.7082658   92.82696        1.0  0.7983161 0.91792345   219.2907  95.380844 2.8799095   -0.032792807   0.019293522  240.72409     -0.8741363     0.17594218   -2.4428415 26.983793  23.65231 0264p242    2 0264p242w2o0033313e009   12       1            0          0     9       0 57759.492  57765.06 57762.277  16.698498  0.01803976 
        20.14    57.27773 292.29077  372.6727  225.84975   0.79707706   0.77555054    93.2888        1.0  0.6617777 0.99434704  281.20184   95.87423 2.8827963   -0.009837866    0.01578673  223.66364     -1.2602962   -0.107912175   -7.6051908  26.96481 23.671621 0264p242    2 0264p242w2o0033335e009   13       1            0          0     9       0 57759.492  57765.06 57762.277  16.781338 0.018031547 
         21.1   53.271305 264.51736  343.8841  152.03809   0.28266597    0.2903213  24.828508 0.99999994  0.7206202 0.94340354  149.65639  25.390015 2.6550987  -0.0039167404  0.0060285805  152.59413     0.12023688     -0.0351886   -0.7342923 26.988724 23.650322 0264p242    1 0264p242w1o0003306e010    9       1            0          0    10       1 57959.168 57962.246 57960.707  17.074066 0.019203354 
         21.2   41.935905  267.8042 366.30496  1445.3757  0.030632993    0.0305826  25.051237  1.0000001  1.9432034 0.91403526  1438.7938  25.610115 2.6549509  2.1159649e-05  0.0006371095  1445.3146  -0.0015243717   0.0070125177   -1.5096829  26.97004 23.652899 0264p242    1 0264p242w1o0003349e010   11       1            0          0    10       1 57959.168 57962.246 57960.707  14.603057 0.019191805 
         21.3   23.134144 271.07657 354.83414  168.33278    0.2514018    0.2572773  24.034256  0.9999999 0.29013517 0.76964647  162.83707  24.593176 2.6521506  -0.0003940463   0.005269515  168.13022     0.15030642    -0.04124927   -0.9577543 26.979616 23.655365 0264p242    1 0264p242w1o0003384e010   11       1            0          0    10       1 57959.168 57962.246 57960.707   16.96069 0.019245567 
         21.4   26.409576  272.6378 349.47778    309.632   0.14064102   0.14249918  25.175116  1.0000001  0.7153181 0.96033686  301.95865   25.74651 2.6582067  -0.0020154119  0.0029562623  309.72714   -0.007040361    0.014068178   -0.6192465 26.984087 23.656542 0264p242    1 0264p242w1o0003413e010   11       1            0          0    10       1 57959.168 57962.246 57960.707  16.287003 0.019185435 
         21.5   14.636192   277.174  361.2011   699.5158  0.063427225   0.06330579  25.328598        1.0   1.120048 0.86741847  691.36584  25.887484 2.6533482   0.0013258457  0.0013467936   699.4801   -0.011042476   -0.007839972   -1.3117324 26.974327 23.660042 0264p242    1 0264p242w1o0003469e010   10       1            0          0    10       1 57959.168 57962.246 57960.707  15.394233 0.019177595 
         21.6   0.1945667 279.36465  356.4149  2797.1477  0.016204562  0.016707683  27.152607  1.0000001  2.7893836  0.9690127  2783.6333  27.738844 2.6579392   0.0011276603  0.0003698119  2797.2083   0.0113048265    0.012603366   -1.0069677 26.978325   23.6617 0264p242    1 0264p242w1o0003496e010    9       1            0          0    10       1 57959.168 57962.246 57960.707  13.884766 0.019088501 
         21.7   30.621946 285.20422 346.86948   351.6364   0.12360124  0.123069294  24.347923        1.0  1.1076922 0.93958807  344.41455   24.90014 2.6528563  -0.0030243397   0.002554946  351.60168   -0.009797628  -0.0031993499  -0.43774804 26.986305 23.666132 0264p242    1 0264p242w1o0003576e010   11       1            0          0    10       1 57959.168 57962.246 57960.707  16.147186   0.0192287 
         21.8   57.748196 291.96573  373.1395  177.63051   0.24368583   0.24085082  24.075514        1.0  0.6799452  0.9988781  180.03333  24.621597 2.6517124  -0.0046855807  0.0050265607  177.49568   0.0037999111    -0.08700634   -1.8515042  26.96442 23.671373 0264p242    1 0264p242w1o0003658e010   11       1            0          0    10       1 57959.168 57962.246 57960.707  16.900934 0.019243333 
         21.9    47.69046  295.2416 363.30298 114.089226    0.3754104   0.38324466  24.353361        1.0  1.1911551 0.98198473   118.5837  24.910206  2.655438   -0.008715987   0.007942797  115.00007     0.76822954    -0.68598014    -1.787905 26.972633 23.673847 0264p242    1 0264p242w1o0003700e010   10       1            0          0    10       1 57959.168 57962.246 57960.707  17.395638  0.01922841 
        21.10   27.426935  269.3997 356.99097  150.84726   0.28605604    0.2881539  24.349098        1.0 0.43592826  0.7630962  140.46458  24.902855   2.65422    -0.00661844   0.005941454  150.74084     0.13262823     -0.2983616   -1.0631026 26.977812  23.65409 0264p242    1 0264p242w1o0026448e010   11       1            0          0    10       1 57959.168 57962.246 57960.707  17.082836 0.019228637 
        21.11    36.28314  283.7427 343.90118  173.41504   0.24673125   0.24945231  24.131994  0.9999999  0.8953855   0.815252    171.849  24.682316 2.6531792  -0.0031680465   0.005122478  173.41177 -0.00080638827   -0.004271833  -0.64081556 26.988775 23.665007 0264p242    1 0264p242w1o0026487e010   11       1            0          0    10       1 57959.168 57962.246 57960.707   16.92762 0.019240282 
        21.12   37.301743 269.06653 365.18814  299.50464    0.1482544   0.14944945   25.54382        1.0  1.0295525 0.31411096  292.40576   26.11047 2.6523747   0.0011348724  0.0032214643  299.46085    0.027208539    0.012109672   -1.4705095 26.970976  23.65386 0264p242    1 0264p242w1o0031048e010   10       1            0          0    10       1 57959.168 57962.246 57960.707   16.32359 0.019166693 
        21.13   6.9854507  278.3782 358.69077  279.98013   0.15701604   0.16267443   25.47489  1.0000001  0.8755484 0.28980058    269.229  26.030111 2.6569505    0.003850937  0.0033280365  279.41653     0.15709944    0.097798206   -1.1934043 26.976423 23.660954 0264p242    1 0264p242w1o0031074e010   10       1            0          0    10       1 57959.168 57962.246 57960.707  16.397806 0.019170173 
        21.14   10.582575 282.04694 359.09445   247.3184    0.1717461   0.17386259  24.094477        1.0  1.4006888 0.54757327  236.26195  24.650246  2.651352    0.010895133  0.0037547091   247.1868     0.06524951    -0.06431004   -1.2060487 26.976099 23.663757 0264p242    1 0264p242w1o0031081e010   11       1            0          0    10       1 57959.168 57962.246 57960.707  16.534563 0.019242309 
        21.15    25.78191 288.43777 358.66858  110.23338     0.397711    0.4075911   25.56479        1.0 0.44336545  0.9181478   97.69262  26.138346  2.657614   -0.002839446    0.00870542  110.16445    -0.06317409    -0.12772135   -1.2250154 26.976477 23.668636 0264p242    1 0264p242w1o0035407e010    9       1            0          0    10       1 57959.168 57962.246 57960.707  17.434347 0.019165637 
        21.16   19.511059 272.50644 358.20703  111.41057   0.39314505   0.39935914  25.530884        1.0  0.7071709 0.59907645 104.592606   26.10909 2.6561294   0.0037282705   0.008577869  110.98401     0.23563465    -0.27051845   -1.1217635 26.976809 23.656467 0264p242    1 0264p242w1o0036258e010   10       1            0          0    10       1 57959.168 57962.246 57960.707  17.422382 0.019167345 
         22.1    41.01884 267.78473 365.76254  1405.8495   0.14635909   0.14110547 107.221855        1.0 0.55503714  0.9619162   1414.265  110.14882 2.9001226   0.0029272437  0.0028473043  1405.9642   -0.004201379  -0.0048493817   -1.7648506 26.970491 23.652884 0264p242    2 0264p242w2o0002948e010   10       1            0          0    10       1 57959.168 57962.246 57960.707  14.655152  0.01780914 
         22.2   22.657988 271.26013 354.79462   597.3082   0.34662658    0.3407873  109.55764  1.0000001  0.2644793 0.87878793   561.4458 112.465195  2.900049 -0.00076681376   0.006861832  597.73016     0.04703361   -0.032214873   -1.5143071 26.979649 23.655506 0264p242    2 0264p242w2o0002983e010    9       1            0          0    10       1 57959.168 57962.246 57960.707  15.619287 0.017775938 
         22.3   25.576437 272.99915 349.55145  334.44583    0.5919455    0.6050837  105.31412        1.0  0.7629541 0.90796906  287.91705  108.19709 2.9013038  -0.0031405091   0.011548999  333.05817    -0.33740133     -0.7974072    -1.445323 26.984028 23.656818 0264p242    2 0264p242w2o0003009e010   10       1            0          0    10       1 57959.168 57962.246 57960.707  16.298382  0.01783703 
         22.4    27.36933 274.79645 365.19397  376.91476   0.54524153    0.5362297  109.52917        1.0 0.32194674 0.86816543  356.74173  112.51484 2.8995278   0.0044104457   0.011063057  376.93723  -0.0048043937   0.0077292956   -3.0452917  26.97099 23.658237 0264p242    2 0264p242w2o0003032e010    9       1            0          0    10       1 57959.168 57962.246 57960.707   16.15572 0.017776337 
         22.5   14.042621  277.1044    360.93   885.8152   0.22920187   0.22056438  105.92238        1.0  0.8422033 0.85549974    870.606   108.8893 2.8979292    0.008661151  0.0046548974  885.81384   0.0044081677  -0.0021623857    -3.067191 26.974552 23.659986 0264p242    2 0264p242w2o0003058e010   10       1            0          0    10       1 57959.168 57962.246 57960.707   15.17159  0.01782806 
         22.6  0.35129735  279.2458  356.4137   3850.875   0.05186599  0.051951755  107.43988        1.0  0.9903986  0.9834182   3810.708 110.425804 2.9021692  6.3180923e-06  0.0010341473   3850.316   0.0072649475    0.011013979   -2.9535916 26.978325  23.66161 0264p242    2 0264p242w2o0003087e010   10       1            0          0    10       1 57959.168 57962.246 57960.707  13.545161 0.017805997 
         22.7    32.18488  284.4714  345.8185   686.2578    0.2931425   0.28476948  109.08991  1.0000001 0.69357383  0.9967635  641.68115  112.04246 2.9008188   -0.007886946  0.0062186583   683.9149     0.12040397    -0.07925851     -2.90697 26.987179  23.66557 0264p242    2 0264p242w2o0003150e010    9       1            0          0    10       1 57959.168 57962.246 57960.707  15.460628 0.017782506 
         22.8    46.36364 264.36816  364.0742   341.9725     0.599595    0.5808819  108.69532 0.99999994 0.29979163  0.7136294  368.91336  111.67568 2.8995628  -0.0011231899   0.011937542  341.99362    0.032477777    0.010054787   -1.9581676  26.97189 23.650269 0264p242    2 0264p242w2o0023883e010    9       1            0          0    10       1 57959.168 57962.246 57960.707  16.271692 0.017788079 
         22.9   32.020473   269.012 361.69836  336.81046    0.6043342   0.59568393  106.53056        1.0 0.47592437  0.7384803  316.90894  109.42594 2.9000547   -0.002836287    0.01182029  337.16052     0.03454115    0.020427303   -1.6758277 26.973885 23.653809 0264p242    2 0264p242w2o0023898e010   10       1            0          0    10       1 57959.168 57962.246 57960.707  16.289925 0.017819164 
        22.10   25.974337 270.00934 357.73108  351.91672    0.5667092    0.5796426  106.38711        1.0 0.37737292  0.7381351  311.69153 109.255974  2.899663  -0.0061893463  0.0112941945  354.86554     0.12688605    -0.56614894   -1.5669761 26.977196 23.654558 0264p242    2 0264p242w2o0023902e010   10       1            0          0    10       1 57959.168 57962.246 57960.707  16.237408 0.017821256 
        22.11   21.903933  283.6295 363.06662   269.8906    0.7356799    0.7450599  103.73912        1.0  0.5064994  0.8132545   270.2574  106.60646 2.8995357  -0.0026925802   0.014287025  269.91492   -0.046792574  -0.0022944412    -4.563274 26.972792 23.664978 0264p242    2 0264p242w2o0023952e010   11       1            0          0    10       1 57959.168 57962.246 57960.707  16.559057  0.01786061 
        22.12    53.33498 289.58316 372.82617   303.3795    0.6805124   0.65635514  107.54236        1.0 0.57892275 0.99892473   310.2288  110.44327 2.9006023   0.0017559528   0.013232573  303.42657    -0.08449097    -0.16674693   -6.2466373 26.964672 23.669554 0264p242    2 0264p242w2o0023972e010   10       1            0          0    10       1 57959.168 57962.246 57960.707  16.416058 0.017804524 
        22.13    41.09916 267.06158  347.8394  296.76062     0.679702    0.6701502 106.152664  0.9999999 0.45361432  0.9669228    263.108   109.0898  2.898489    0.007384777   0.014019144  296.61313   -0.011856258   -0.019707195  -0.66509485 26.985435 23.652277 0264p242    2 0264p242w2o0029958e010   11       1            0          0    10       1 57959.168 57962.246 57960.707  16.442867 0.017824683 
        22.14   10.941312 282.13846 359.18747  392.04556   0.51605314    0.5020241  107.71553        1.0 0.51213586 0.53830206   388.0867  110.68574 2.8990703  -0.0015159845   0.010361259  392.21454    0.014386225    -0.04183877   -3.7746487 26.976023 23.663826 0264p242    2 0264p242w2o0029988e010    9       1            0          0    10       1 57959.168 57962.246 57960.707  16.109106 0.017802037 
         23.1    55.51051  264.0632 343.16116 123.856766   0.30260965   0.30568826   21.37684  1.0000002  0.8634523  0.9181549 112.711754    21.8823 2.6458921   0.0029873252  0.0063282955  123.86379    0.004289821   0.0064575938   -1.2047285 26.989325 23.649973 0264p242    1 0264p242w1o0003397e011   12       1            0          0    11       0   58123.0 58125.812 58124.406  17.303343 0.019400073 
         23.2    41.17753 267.87338 365.96048  1453.8875  0.027757104  0.027523171  23.260267        1.0  0.5860718 0.94123673  1449.4966  23.778854 2.6453817   -3.85046e-05  0.0006042909  1453.8483  -0.0017116359   -0.002355205   -1.9843831 26.970327 23.652952 0264p242    1 0264p242w1o0003454e011   11       1            0          0    11       0   58123.0 58125.812 58124.406  14.596664 0.019288344 
         23.3   25.880592  269.9574 356.89807  169.41412   0.23245141   0.23534425   22.20738        1.0  0.7645066 0.80769014  157.68858  22.706776 2.6452534   0.0064485073  0.0048862817  169.41577  -0.0024572685  -0.0022406597   -1.7205899  26.97789 23.654516 0264p242    1 0264p242w1o0003483e011   12       1            0          0    11       0   58123.0 58125.812 58124.406   16.95357 0.019349381 
         23.4   24.198708 270.84808  354.0836  167.36269   0.23333956   0.23625861  22.199654        1.0  0.5868752  0.7861353  156.86288  22.705479 2.6458154  -0.0005723834   0.004941752  167.37096   -0.007097668   0.0023074017   -1.6784297  26.98024 23.655188 0264p242    1 0264p242w1o0003491e011   12       1            0          0    11       0   58123.0 58125.812 58124.406  16.967117 0.019349841 
         23.5   26.827156 272.51157 349.38885    341.079   0.11412244  0.116151616  22.252853  0.9999998  0.5971297 0.93811184  328.43134  22.766573  2.652289   0.0004132986  0.0023579274  341.02304   -0.009394348    0.015565187   -1.6734538 26.984161 23.656445 0264p242    1 0264p242w1o0003520e011   11       1            0          0    11       0   58123.0 58125.812 58124.406   16.18067 0.019346673 
         23.6   14.528265  277.2411 361.18787   579.4877   0.06776762  0.068931885  22.612226        1.0  0.8998175  0.8078063  571.53284  23.131405 2.6477876   0.0019370914  0.0014313635    579.397    0.020455614   -0.015089588   -2.2267349 26.974339 23.660091 0264p242    1 0264p242w1o0003577e011   11       1            0          0    11       0   58123.0 58125.812 58124.406   15.59991 0.019325504 
         23.7    26.43416   279.457 346.73193   139.5119   0.28406903   0.28168586   22.26695        1.0 0.57464844 0.85906297  140.03177  22.787273 2.6507943    0.001791358  0.0058291843  139.48724   -0.020020463  -0.0037073893   -2.1531665   26.9864 23.661741 0264p242    1 0264p242w1o0003600e011   12       1            0          0    11       0   58123.0 58125.812 58124.406  17.170057 0.019345835 
